timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w
2026/07/30 10:24:20.197, 5, 125738, 100, 699.55
2026/07/30 10:24:22.362, 4, 126418, 100, 690.81
2026/07/30 10:24:22.364, 5, 125738, 100, 689.19
2026/07/30 10:24:24.536, 4, 126418, 100, 671.00
2026/07/30 10:24:24.538, 5, 125738, 100, 654.22
2026/07/30 10:24:26.736, 4, 126418, 100, 692.11
2026/07/30 10:24:26.737, 5, 125738, 100, 690.50
2026/07/30 10:24:28.942, 4, 126418, 100, 691.02
2026/07/30 10:24:28.945, 5, 125738, 100, 690.81
2026/07/30 10:24:31.132, 4, 126418, 100, 687.24
2026/07/30 10:24:31.134, 5, 125738, 100, 682.46
2026/07/30 10:24:33.352, 4, 126418, 99, 653.49
2026/07/30 10:24:33.354, 5, 125738, 99, 675.97
2026/07/30 10:24:35.534, 4, 126418, 100, 687.66
2026/07/30 10:24:35.536, 5, 125738, 100, 681.04
2026/07/30 10:24:37.719, 4, 126418, 0, 360.30
2026/07/30 10:24:37.721, 5, 125738, 0, 359.42
2026/07/30 10:24:39.948, 4, 126418, 0, 142.77
2026/07/30 10:24:39.950, 5, 125738, 0, 138.99
2026/07/30 10:24:42.125, 4, 126418, 100, 681.19
2026/07/30 10:24:42.127, 5, 125738, 100, 679.52
2026/07/30 10:24:44.291, 4, 126418, 100, 691.77
2026/07/30 10:24:44.299, 5, 125738, 100, 686.67
2026/07/30 10:24:46.461, 4, 126438, 100, 684.18
2026/07/30 10:24:46.462, 5, 125738, 100, 694.03
2026/07/30 10:24:48.624, 4, 126438, 100, 684.35
2026/07/30 10:24:48.627, 5, 125738, 100, 673.56
2026/07/30 10:24:50.790, 4, 126438, 100, 694.17
2026/07/30 10:24:50.791, 5, 125738, 100, 692.54
2026/07/30 10:24:52.932, 4, 126438, 100, 693.03
2026/07/30 10:24:52.934, 5, 125738, 100, 693.05
2026/07/30 10:24:55.109, 4, 126438, 100, 671.33
2026/07/30 10:24:55.111, 5, 125738, 100, 674.61
2026/07/30 10:24:57.287, 4, 126438, 100, 689.62
2026/07/30 10:24:57.289, 5, 125738, 100, 690.80
2026/07/30 10:24:59.436, 4, 126438, 100, 687.46
2026/07/30 10:24:59.438, 5, 125738, 100, 684.41
2026/07/30 10:25:01.598, 4, 126438, 100, 675.34
2026/07/30 10:25:01.600, 5, 125738, 100, 673.94
2026/07/30 10:25:03.799, 4, 126438, 99, 652.69
2026/07/30 10:25:03.801, 5, 125738, 99, 640.67
2026/07/30 10:25:05.962, 4, 126438, 99, 677.70
2026/07/30 10:25:05.964, 5, 125738, 99, 679.52
2026/07/30 10:25:08.167, 4, 126438, 13, 156.26
2026/07/30 10:25:08.169, 5, 125738, 11, 141.50
2026/07/30 10:25:10.394, 4, 126438, 14, 142.48
2026/07/30 10:25:10.397, 5, 125738, 12, 138.82
2026/07/30 10:25:12.535, 4, 126438, 100, 687.77
2026/07/30 10:25:12.537, 5, 125738, 100, 684.78
2026/07/30 10:25:14.704, 4, 126438, 100, 690.21
2026/07/30 10:25:14.707, 5, 125738, 100, 689.30
2026/07/30 10:25:16.861, 4, 126438, 100, 689.31
2026/07/30 10:25:16.863, 5, 125738, 100, 688.76
2026/07/30 10:25:19.037, 4, 126438, 100, 682.71
2026/07/30 10:25:19.039, 5, 125738, 100, 681.99
2026/07/30 10:25:21.205, 4, 126438, 98, 652.82
2026/07/30 10:25:21.208, 5, 125738, 98, 651.32
2026/07/30 10:25:23.379, 4, 126438, 99, 687.69
2026/07/30 10:25:23.381, 5, 125738, 100, 679.33
2026/07/30 10:25:25.573, 4, 126438, 14, 223.24
2026/07/30 10:25:25.575, 5, 125738, 0, 249.99
2026/07/30 10:25:27.768, 4, 126438, 8, 144.32
2026/07/30 10:25:27.770, 5, 125738, 9, 140.78
2026/07/30 10:25:29.936, 4, 126438, 0, 140.65
