timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w
2026/07/30 09:54:27.973, 6, 139080, 98, 696.16
2026/07/30 09:54:27.976, 7, 139080, 99, 700.98
2026/07/30 09:54:30.168, 6, 139080, 100, 694.25
2026/07/30 09:54:30.171, 7, 139080, 100, 692.06
2026/07/30 09:54:32.349, 6, 139080, 100, 640.89
2026/07/30 09:54:32.353, 7, 139080, 100, 633.43
2026/07/30 09:54:34.660, 6, 139080, 100, 676.75
2026/07/30 09:54:34.663, 7, 139080, 100, 664.85
2026/07/30 09:54:36.859, 6, 139080, 89, 696.01
2026/07/30 09:54:36.862, 7, 139080, 99, 696.66
2026/07/30 09:54:39.081, 6, 139080, 100, 694.20
2026/07/30 09:54:39.085, 7, 139080, 100, 689.47
2026/07/30 09:54:41.278, 6, 139080, 100, 688.99
2026/07/30 09:54:41.282, 7, 139080, 96, 693.67
2026/07/30 09:54:43.477, 6, 139080, 99, 691.48
2026/07/30 09:54:43.481, 7, 139080, 98, 694.89
2026/07/30 09:54:45.684, 6, 139080, 100, 696.72
2026/07/30 09:54:45.687, 7, 139080, 100, 693.70
2026/07/30 09:54:47.883, 6, 139080, 96, 691.45
2026/07/30 09:54:47.886, 7, 139080, 100, 690.31
2026/07/30 09:54:50.089, 6, 139080, 100, 696.85
2026/07/30 09:54:50.093, 7, 139080, 92, 694.39
2026/07/30 09:54:52.267, 6, 139080, 100, 694.09
2026/07/30 09:54:52.271, 7, 139080, 100, 694.07
2026/07/30 09:54:54.469, 6, 139080, 98, 694.44
2026/07/30 09:54:54.473, 7, 139080, 97, 691.61
2026/07/30 09:54:56.672, 6, 139080, 100, 694.69
2026/07/30 09:54:56.684, 7, 139080, 100, 692.52
2026/07/30 09:54:58.917, 6, 139080, 100, 695.46
2026/07/30 09:54:58.920, 7, 139080, 99, 689.91
2026/07/30 09:55:01.125, 6, 139080, 100, 690.46
2026/07/30 09:55:01.128, 7, 139080, 100, 696.65
2026/07/30 09:55:03.322, 6, 139080, 96, 696.78
2026/07/30 09:55:03.325, 7, 139080, 91, 689.85
2026/07/30 09:55:05.535, 6, 139080, 99, 648.74
2026/07/30 09:55:05.539, 7, 139080, 85, 639.92
2026/07/30 09:55:07.834, 6, 139080, 79, 673.16
2026/07/30 09:55:07.838, 7, 139080, 100, 679.69
2026/07/30 09:55:10.169, 6, 139080, 100, 690.33
2026/07/30 09:55:10.173, 7, 139080, 100, 676.18
2026/07/30 09:55:12.442, 6, 139080, 96, 686.62
2026/07/30 09:55:12.446, 7, 139080, 88, 686.03
2026/07/30 09:55:14.677, 6, 139080, 95, 693.67
2026/07/30 09:55:14.680, 7, 139080, 97, 688.42
2026/07/30 09:55:16.907, 6, 139080, 100, 690.85
2026/07/30 09:55:16.910, 7, 139080, 100, 694.92
2026/07/30 09:55:19.136, 6, 139080, 96, 689.82
2026/07/30 09:55:19.139, 7, 139080, 92, 693.84
2026/07/30 09:55:21.324, 6, 139080, 100, 692.75
2026/07/30 09:55:21.327, 7, 139080, 100, 692.78
2026/07/30 09:55:23.528, 6, 139080, 100, 694.95
2026/07/30 09:55:23.532, 7, 139080, 100, 694.27
2026/07/30 09:55:25.750, 6, 139080, 96, 699.50
2026/07/30 09:55:25.758, 7, 139080, 88, 694.77
2026/07/30 09:55:27.963, 6, 139080, 100, 692.67
2026/07/30 09:55:27.967, 7, 139080, 100, 692.19
2026/07/30 09:55:30.181, 6, 139080, 100, 693.32
2026/07/30 09:55:30.184, 7, 139080, 99, 690.08
2026/07/30 09:55:32.350, 6, 139080, 100, 693.66
2026/07/30 09:55:32.353, 7, 139100, 100, 686.25
2026/07/30 09:55:34.549, 6, 139080, 99, 693.80
2026/07/30 09:55:34.552, 7, 139100, 91, 688.43
2026/07/30 09:55:36.739, 6, 139080, 99, 693.78
2026/07/30 09:55:36.743, 7, 139100, 100, 692.29
2026/07/30 09:55:38.952, 6, 139080, 100, 694.53
2026/07/30 09:55:38.968, 7, 139100, 100, 686.96
2026/07/30 09:55:41.221, 6, 139080, 99, 674.92
2026/07/30 09:55:41.226, 7, 139100, 91, 669.39
2026/07/30 09:55:43.442, 6, 139080, 100, 637.06
2026/07/30 09:55:43.446, 7, 139100, 59, 627.88
2026/07/30 09:55:45.656, 6, 139080, 100, 693.85
2026/07/30 09:55:45.659, 7, 139100, 100, 693.89
2026/07/30 09:55:47.888, 6, 139080, 97, 691.33
2026/07/30 09:55:47.891, 7, 139100, 94, 688.87
2026/07/30 09:55:50.091, 6, 139080, 92, 692.74
2026/07/30 09:55:50.095, 7, 139100, 91, 694.12
2026/07/30 09:55:52.263, 6, 139080, 100, 693.11
2026/07/30 09:55:52.266, 7, 139100, 100, 693.95
2026/07/30 09:55:54.468, 6, 139080, 98, 694.43
2026/07/30 09:55:54.471, 7, 139100, 100, 688.84
2026/07/30 09:55:56.718, 6, 139080, 100, 696.30
2026/07/30 09:55:56.736, 7, 139100, 100, 696.78
2026/07/30 09:55:58.927, 6, 139080, 100, 694.70
2026/07/30 09:55:58.930, 7, 139100, 100, 690.68
2026/07/30 09:56:01.148, 6, 139080, 100, 694.42
2026/07/30 09:56:01.152, 7, 139100, 100, 688.95
